userId,movieId,rating,timestamp
217825,253,4.0,847907041
40871,69406,4.5,1480969860
67598,2087,3.5,1265732739
213900,1253,2.0,945897999
147467,648,5.0,852435947
72908,2268,2.0,1069134864
169799,648,3.0,858954831
109222,648,4.5,1162070476
45326,8968,3.5,1463085657
164703,2734,4.0,971979765
83980,1588,2.0,1357411690
14772,2687,5.0,969802290
27987,253,3.0,1001034416
91288,2013,3.5,1280738020
228241,2268,4.0,997364331
21312,648,4.0,1347891006
18010,648,3.0,961640192
131845,648,3.5,1484164677
101760,1253,3.5,1378246193
86391,4975,5.0,1488456281
46660,648,2.5,1210221102
123727,1686,4.0,956637456
49506,2687,1.5,1478034458
212185,42725,4.5,1205512192
218509,253,3.0,832171148
173489,2268,4.5,1063064878
186900,2687,4.0,1378420682
226112,195,3.5,1147138136
137128,648,4.0,956583291
150093,195,4.0,828102293
21660,2268,4.5,1069978818
248903,648,3.5,1180396927
27816,278,3.5,1072736904
45688,96411,2.5,1465497293
219185,2087,3.0,954464321
201312,648,2.5,1237759116
96791,2268,3.0,965336773
260127,3168,3.0,1340415200
265660,4975,3.0,1450140591
208803,253,4.0,970126175
159129,2013,5.0,945420756
138144,648,4.0,859543071
210322,253,5.0,837709741
202919,69406,3.5,1445722028
256547,2268,3.0,1286335697
98386,648,2.0,833466406
175133,648,2.5,1122735476
8401,253,5.0,1253863808
171915,2268,3.0,1111970801
100092,2268,3.0,945422725
154402,1686,3.0,1049933026
213579,69406,3.5,1483871440
256281,648,4.0,910052048
155643,4975,4.0,1485290917
141843,67255,4.5,1273280306
13846,648,2.0,862422024
35535,3168,4.0,1068576086
5425,648,2.5,1494232535
31949,253,4.0,1482517572
97698,648,4.0,863163173
81420,69406,4.5,1449630461
121541,6283,3.5,1240102106
144513,648,2.0,1114065338
32768,3168,3.0,1018034686
167476,648,3.0,860221414
57870,648,3.0,848999117
9921,648,3.0,1111491812
138306,2268,4.5,1355806804
13286,648,4.0,856224010
31291,3133,3.5,1448257902
91851,648,2.5,1219698903
110515,4975,4.0,1494664305
109858,1363,3.0,867074252
142030,4808,2.0,1092844021
126707,1588,3.0,982724623
77751,253,4.0,830933754
13193,2087,5.0,907279433
36250,6535,3.0,1292743773
219513,3168,1.5,1445216445
49323,253,3.0,841501410
11922,80241,2.5,1318064726
150196,648,3.5,1239602426
122498,4975,3.0,1118870482
1932,648,4.0,1182140855
216981,483,4.0,951704483
166633,253,3.0,1077598076
113962,648,3.5,1278853026
197344,2087,3.5,1254458589
172335,2013,3.0,945056077
160128,648,3.0,855243317
74699,6283,4.5,1111564399
156967,2312,3.0,940231899
67368,648,3.0,1289744239
37412,287,2.0,835345514
262020,253,3.0,1078884582
225002,1363,2.0,856381584
51361,383,2.0,1030469324
34170,648,5.0,978563829
153567,383,3.0,832072273
172292,2087,5.0,960976718
103075,195,3.0,836480318
83772,2268,3.5,1159539706
91520,1487,4.0,1242060368
30835,2268,4.5,1251738484
129673,383,3.0,838485093
51317,2013,3.0,1358220260
128771,617,3.0,975261864
208415,709,3.0,1208737182
214314,69406,3.0,1497474020
181512,2087,3.0,956668837
22854,648,4.0,945099801
262617,253,2.5,1138314042
56524,69406,3.0,1468640894
53048,2087,4.0,1455834467
201842,253,2.5,1476731747
177065,1588,2.0,880837273
26492,2687,3.0,944969734
247040,383,3.0,866226576
66413,709,2.0,1027035442
18488,648,3.0,861095468
27816,4975,4.5,1072725151
85712,1588,0.5,1353166816
111627,2687,3.0,933257799
149393,195,3.0,840820720
143660,2013,4.0,946251442
214086,4975,4.0,1280004702
47808,4975,2.0,1023825616
213310,2268,3.0,1127536879
186619,1588,2.0,965434050
77219,648,4.0,834454812
62892,253,2.5,1224854472
225782,6283,4.5,1344204001
235936,6283,1.0,1497391950
187749,25778,4.5,1317577985
40811,69406,2.0,1416055370
245152,69406,3.5,1262539666
138946,648,4.0,1147020478
163684,648,3.5,1172237469
103521,709,4.0,846472569
62586,2268,4.0,1153353480
225943,648,4.0,858259095
258499,648,3.0,1101854695
127581,195,1.0,1466574512
53244,648,3.0,869643846
37359,648,3.0,848078552
56796,2268,3.0,985619574
19580,2013,3.5,1114333967
58796,4975,3.5,1197820286
741,96411,5.0,1394408329
233628,253,2.0,832885902
124016,67255,3.5,1253721822
103789,383,3.0,1144141923
187305,253,3.0,840386819
168054,99106,1.0,1374267096
176248,69406,3.0,1465788901
9488,3168,4.0,1010963352
216332,709,3.5,1316234176
6544,6283,4.0,1159994066
221327,6283,4.5,1108717721
10758,69406,2.5,1293409320
174702,2268,5.0,1242867341
31862,3168,5.0,1465566470
147611,74436,3.0,1501465836
164654,2268,3.0,1138820484
224621,3168,2.5,1338698402
31262,1253,5.0,976219240
192051,253,3.0,836699523
181593,4975,1.0,1153819940
175551,383,3.0,855001535
58009,67255,5.0,1378189919
28105,6535,3.5,1379967610
76504,3938,3.0,981311908
120870,383,4.0,833062676
267294,2087,4.0,1050856371
137796,67255,2.5,1439794173
113749,4975,4.0,1348364835
227162,2087,4.0,1490501521
117502,2087,5.0,1081192796
176125,67255,4.0,1500189488
174708,648,5.0,859284359
184245,6283,4.0,1115427563
181831,648,4.0,858882248
97559,1588,1.0,898225977
66018,195,2.5,1338044087
249322,253,3.0,835627023
130586,2268,4.0,942624653
107917,2734,5.0,946081908
18480,2013,3.0,1181921144
160966,2087,3.0,945892418
60987,648,3.0,840977486
178249,648,4.0,944952308
116234,2734,2.0,956593452
39742,6535,3.0,1468516828
205229,383,3.0,838742287
109394,648,4.0,860351511
244658,2013,1.0,1001202156
241141,648,5.0,835340342
164025,6283,5.0,1420239148
94259,2268,2.5,1129628412
34075,1588,1.0,1456823071
56556,2268,3.5,1143142613
201803,648,4.0,1092304168
104387,2268,5.0,921624452
27639,648,3.5,1272741627
191410,2687,1.0,992922488
60280,709,3.0,1090986474
129931,2268,4.0,997943656
73169,4975,3.0,1029947409
95287,1487,4.0,865103087
39288,2268,2.5,1110249446
161240,3168,3.0,945884015
84664,3168,4.0,1161037076
213840,48591,3.5,1165257992
123925,2268,3.0,965607664
267232,253,3.0,845925109
46023,648,3.0,848864537
25461,253,3.0,861908143
242061,648,4.0,840895829
112468,2268,4.5,1337554508
186510,3168,4.5,1110141423
226110,253,3.0,1108373676
155571,648,2.0,861900133
189592,4485,2.5,1112888826
221930,253,5.0,1169506675
80015,2087,3.5,1420203951
106655,383,3.0,840935943
17276,253,5.0,835105677
115640,680,3.5,1267325552
6042,2687,3.0,1212791609
15207,253,5.0,1445050021
152675,648,4.0,841854228
153793,31694,3.5,1143816432
88464,648,3.0,856194155
2186,253,4.0,1332036866
8795,253,2.0,831993852
50746,648,2.0,864163877
114576,253,4.0,832557223
247195,253,3.0,835335052
69841,2268,4.5,1159778290
131439,3168,4.0,991597796
202335,69406,5.0,1480385915
30622,253,4.0,1458316939
18056,3064,3.5,1420858586
17930,648,5.0,1034586092
263032,5413,4.0,1127359297
46738,1253,4.0,887910432
226327,253,3.0,1223164807
90531,648,5.0,859772726
217780,2013,4.0,1236612212
6007,253,2.0,832798324
97941,4975,0.5,1269236448
62181,648,4.0,1490583334
10190,383,3.0,945059593
231340,2734,4.0,973132695
211827,383,3.0,857749513
245311,4977,3.0,1276958075
68200,634,3.0,866046323
257523,648,3.5,1391107528
34547,3168,4.0,1031851214
23395,648,4.0,1020288759
90226,80241,3.5,1296425379
131067,2312,5.0,964821768
192282,648,3.0,855776141
75607,2087,4.0,1029240169
260385,2268,4.0,1344764901
101699,2087,5.0,975168561
40592,253,3.0,854567569
252951,253,3.0,841834475
171101,1588,3.0,1125543747
158762,709,2.0,1496066667
194923,2268,2.5,1091615470
102289,709,4.0,946310069
265368,1363,4.0,863976722
135939,253,3.5,1057609557
136732,1588,3.5,1274990059
167240,67255,3.0,1434273542
166900,4975,3.0,1437720395
133490,709,3.0,946943004
207216,648,4.0,862160587
73497,648,3.5,1222951266
56694,3168,5.0,1184675196
236944,383,3.0,1065339571
220449,2268,4.0,952881859
91138,2268,2.5,1055188342
106782,648,4.0,979857025
176672,4485,0.5,1058586567
194872,4975,4.0,1210785259
56415,648,4.0,833230996
22188,648,3.0,856727139
89901,253,3.0,833158572
169960,253,4.0,847532849
116173,26152,3.0,1374369174
17070,42725,4.0,1257126044
135487,2268,4.0,1319582557
34018,253,4.5,1256688533
166198,6283,4.5,1053885325
66773,1253,5.0,950314182
99418,2087,1.5,1329606456
163209,680,3.0,992963229
52231,648,3.5,1475353071
254451,2013,3.0,909235113
12425,3168,5.0,945131068
196541,709,3.0,1353051657
186882,2312,3.0,938747845
131330,26152,4.0,1354417119
217696,2013,3.5,1111735347
15296,1588,1.5,1102003355
99065,67255,3.0,1280780503
255933,3133,3.5,1249357488
245181,3168,4.0,984543172
105311,253,4.0,847554614
70036,69406,5.0,1453073996
205679,2687,4.0,940101277
221294,648,3.0,850274713
96385,253,5.0,993532070
192977,648,4.0,956596079
70782,2013,4.0,946251299
230458,253,3.0,1234210478
179663,634,1.0,845738000
111274,1686,3.0,1474405732
63142,1253,5.0,1461946542
205787,648,3.0,856037337
125966,709,1.0,1464002054
107599,648,3.5,1096564892
189334,253,3.0,850302877
98384,648,3.0,862668397
22323,648,5.0,837817569
204302,278,4.0,835805546
214412,1588,2.5,1146261737
144373,648,0.5,1146928589
134240,67255,4.0,1422616829
123852,31694,2.0,1304158671
139915,69406,4.0,1471202188
59748,648,3.0,1078152772
162008,67255,4.0,1290454879
229220,648,3.0,1092084652
168802,648,0.5,1467950214
34172,383,3.5,1241236809
56503,4975,3.0,1172000246
252360,1253,4.5,1248276210
113850,648,2.5,1170527081
227852,648,3.0,834754232
212291,680,2.5,1250768282
82520,2087,2.0,1268771424
199088,253,3.5,1187545381
130509,4953,3.0,1009422617
239170,253,4.0,832969443
180898,69406,1.5,1417283197
186311,41714,3.0,1462217789
131348,648,3.0,851237255
265509,648,4.0,976998264
181150,648,3.0,991871975
56477,2087,3.0,1216411300
96839,2268,3.0,956674574
255096,67255,4.0,1302455925
244225,2687,3.0,1201821064
249451,4975,5.0,1023503551
255899,561,3.0,1015546793
59903,648,4.0,1485478319
72396,2268,4.0,948000717
105120,69406,5.0,1501361719
179286,2087,4.5,1335414117
144203,2268,4.0,1161521223
207112,253,4.0,1380078932
1906,65612,4.0,1233095138
116316,6283,4.0,1069366019
122657,2087,2.5,1103114697
185853,26152,2.0,1304116990
103503,2687,4.0,1232207694
227348,648,2.0,1153727224
190590,648,3.0,854479403
114614,2087,4.0,923766131
51645,42725,4.0,1447132851
155112,2687,4.0,1011033110
16396,648,4.0,835801833
181758,4975,3.5,1112086102
170780,67255,4.0,1272487745
75900,648,2.0,1333808934
208501,648,4.5,1148672950
63560,67255,4.0,1338946929
1203,2734,3.0,990633301
71590,1253,4.0,1278569148
204646,253,4.5,1112329265
252023,648,0.5,1215796688
65979,648,2.0,1025555691
252168,2312,3.0,971883177
64145,2087,5.0,1183307097
4346,2087,4.5,1394309050
218123,1253,3.5,1088299338
89258,3168,4.0,968937919
227194,680,4.5,1196954711
88915,253,3.0,840243694
18962,3168,5.0,945158325
191051,2087,3.5,1155828417
117586,3168,2.0,1145742129
161,3168,4.5,1145157768
207420,648,5.0,965065096
187649,2312,2.0,975394325
39240,2687,3.0,1328995749
115462,195,4.0,837166981
129801,2013,3.0,1026405552
183595,253,3.0,1046834530
123578,648,3.0,864033544
134892,648,3.0,864130209
105900,253,4.5,1444530759
49380,2087,3.0,974511053
203470,2087,3.0,1025895920
252573,48591,2.0,1165989029
114458,2087,5.0,1363225967
254285,709,3.0,834936957
73087,709,3.0,1082167691
208759,680,3.0,1109404499
157092,648,4.0,850778694
82453,2087,2.5,1228039010
14796,69406,3.5,1329850521
163643,648,4.0,951164015
12983,253,3.0,858373487
145215,2734,2.0,976734675
49857,253,5.0,842315617
114192,4975,3.5,1495521501
185656,648,5.0,839262781
65072,253,2.0,962567659
119530,195,3.5,1124243605
43822,6283,2.5,1495641140
138946,253,4.0,1080330086
118009,648,2.0,1140455179
2531,648,3.0,1258897714
119597,648,4.0,1378384563
58036,648,2.0,852374914
224387,648,4.0,949205457
90485,2268,3.0,1282092790
39397,1253,3.0,1165808337
179072,648,4.5,1448658200
118739,648,4.0,961520837
88039,2268,5.0,945038040
44734,6283,3.0,1279170709
95465,3168,3.0,945923497
261584,1253,3.0,951002219
123975,2687,3.5,1150304218
105324,648,3.0,902130131
33991,1253,3.5,1489760486
179679,2312,4.0,942428189
172776,1686,3.0,1114809877
42488,253,3.0,1120276978
230241,26302,4.0,1135273668
269886,648,4.0,1218546230
98940,1253,4.0,951800816
136778,1588,3.5,1284932413
106584,69406,3.0,1443883413
80802,1253,5.0,1032213390
189624,253,3.0,831893985
246584,2687,4.0,947374344
171204,253,5.0,837536536
147272,648,4.0,835959173
224019,67,4.0,1111689331
256966,383,4.0,1221487185
63176,648,5.0,844498979
75206,1363,5.0,901205255
137915,253,3.0,841753155
157318,2268,3.0,1069357562
48790,2268,5.0,982418753
93893,5759,5.0,1372472566
736,6283,4.0,1494497442
240727,648,4.0,994900174
151590,2687,4.0,1367497672
104420,2268,4.0,975561649
22103,4975,1.5,1082243655
192046,4975,4.5,1476315846
252576,2087,4.0,964983749
244622,2268,5.0,942877491
269309,648,0.5,1439914219
177150,383,4.0,1259099531
215832,5759,4.5,1116408906
188028,1253,4.0,995824354
245610,2268,4.5,1070719547
103717,253,4.0,832457381
128278,2734,3.0,1047360909
142498,648,4.0,1431082466
151340,648,3.5,1225283976
48546,2268,4.0,945231177
228665,648,3.5,1465395991
161002,253,3.0,1497955306
37723,26152,3.0,1174936336
188974,709,4.0,1350437289
168182,4975,3.5,1078967534
230233,1588,2.5,1154367817
236389,648,5.0,835815256
102278,278,2.0,975002471
34537,253,3.0,1451383451
162348,648,3.5,1433657830
153855,1253,4.0,864109786
232025,648,0.5,1447105280
106349,2687,4.5,1333778589
75660,2013,3.0,1069012765
54276,1487,3.0,1240732339
173900,42725,5.0,1472150144
134399,648,2.5,1122927476
249873,47721,5.0,1463360646
207467,2268,3.5,1111547992
11694,648,2.0,1140380815
133860,648,3.0,881339157
178224,253,2.0,837696451
248757,27862,3.5,1251606690
30289,648,3.0,944951876
183394,2268,4.5,1270470517
208778,1253,2.0,1061239868
1002,253,3.5,1459087613
40632,253,4.0,829130451
94129,2087,3.5,1128248149
201078,253,4.0,869585515
140629,253,4.0,1269411745
90349,1253,4.0,1122764177
103645,2087,3.0,944906552
158690,2087,3.0,979575537
217520,2687,4.0,1267891058
202187,2087,3.0,1472461724
53135,195,2.0,845495084
214220,648,4.0,1017608225
260910,253,5.0,832153858
52821,4975,1.5,1142890853
178027,383,3.0,847982118
146183,5729,2.5,1065294430
248775,2687,2.5,1347764711
59449,1253,3.5,1175652283
34434,2312,5.0,974749459
258836,67255,0.5,1350363798
151272,5413,3.0,1154906619
425,4975,1.5,1322426961
160630,1253,4.0,986273945
185368,1487,3.0,939079693
199214,3133,1.0,973453731
153621,3168,4.0,1262818834
231132,2268,5.0,1097614065
123121,2087,4.5,1462177082
234478,648,4.0,855520474
172216,2268,2.0,1165172173
66438,3938,4.0,989821829
2970,253,3.5,1196276965
204279,26152,3.5,1208671142
185377,2013,3.0,1113198144
215284,383,4.0,1179623149
166586,1253,3.5,1484974428
219163,253,2.0,834328773
163088,48591,2.5,1214631293
219627,1253,4.0,849005751
65220,648,4.0,947183083
179578,287,3.0,835807977
79343,648,1.0,863072599
169747,253,4.0,834426884
248368,2268,4.0,1015209086
244112,648,3.0,859983160
36632,648,2.0,860859379
207015,253,4.0,1492604580
151569,48591,0.5,1467252931
183134,6283,4.0,1095788494
219022,1487,3.0,1004489313
47785,2087,2.0,980637127
77849,648,3.0,867007835
109028,648,3.0,850207616
245371,253,3.0,831723155
105637,2268,4.0,1366157250
79371,7234,5.0,1081965377
265433,48591,3.5,1485806156
136649,253,4.0,1469055043
206747,2268,4.5,1120193100
6042,648,3.5,1312912611
101866,4975,4.0,1146276730
179044,8968,3.0,1388318383
50568,253,4.5,1404961060
133200,195,3.0,834328560
34202,648,2.0,853601438
143823,648,3.0,851225602
900,648,3.0,858286943
176972,648,4.5,1331293764
74653,648,1.0,1168385756
183456,1363,5.0,851286087
43939,2013,3.5,1089006714
241208,253,4.0,891821644
104045,3168,4.0,985407373
248949,253,1.0,1112565266
116793,2268,4.0,948418578
245586,2013,4.0,1379181523
199055,2087,5.0,994791153
241642,648,2.5,1407951221
267131,2087,4.5,1121980082
180765,2087,3.0,1071309058
112095,253,3.0,865558359
195568,96411,3.5,1439832481
240697,67255,4.5,1280887817
65903,2268,4.0,974046845
48695,648,3.0,850507289
229043,4975,3.0,1049697364
247916,4975,3.5,1455163587
88589,648,2.5,1167198852
231853,4975,3.0,1199654223
199543,2312,4.0,979351899
260308,2734,2.0,966427120
78678,2687,3.0,1123429510
265940,2013,3.5,1349315642
119715,2087,5.0,945845242
84554,253,4.0,831826885
58386,67255,0.5,1446676696
241060,2687,1.0,966577600
16481,2013,4.0,948171161
231628,648,4.0,1093580765
88782,195,4.0,830284083
252920,2687,3.5,1500558773
199492,6283,3.5,1082862988
254860,1588,3.5,1103736654
112990,648,3.0,865924685
180081,680,3.0,948924053
238887,253,3.0,1099595978
52458,439,3.0,1421939517
20089,2087,3.5,1458920494
163399,195,3.0,846000071
202172,2312,3.0,944323100
131955,2268,5.0,1089379741
198171,648,4.0,902836266
47244,253,4.5,1064888759
48497,648,1.5,1281482438
166469,253,3.0,850659098
168871,648,3.0,1042205824
235177,2734,3.0,1041822758
141783,55955,2.5,1204867293
87206,2734,3.0,999662703
115256,483,3.0,857857630
70654,648,4.0,882791019
264271,253,4.0,834709911
54906,253,4.0,847220990
136110,2268,1.0,958998849
191263,253,2.0,995310155
20178,4975,4.0,1294262126
122948,2268,4.0,953624638
75870,253,5.0,1478959629
255400,67255,4.0,1342897030
89730,3168,2.5,1218639143
75569,2687,4.0,1043119592
248116,48591,2.0,1236768951
189126,6283,2.0,1119466857
125531,253,3.5,1110345588
264665,4975,3.0,1039834700
78793,648,5.0,1036287560
69789,648,4.0,851679408
215605,253,4.0,1118211382
215099,26152,3.5,1134666265
171388,2687,3.0,1041272441
223326,1253,5.0,1025410617
227994,709,3.0,840817734
233512,253,3.0,847478569
75762,2013,2.0,1352239679
144689,648,0.5,1483226838
157503,2087,3.0,1119241949
248911,648,4.0,857384514
47645,253,3.5,1098918664
196272,2312,4.0,1020084388
233835,648,5.0,1451406389
91508,648,3.0,1121982725
120967,3168,4.0,945026336
79155,2013,4.0,1283778609
253067,253,4.0,1202931674
151593,2268,4.5,1066532104
237102,253,3.0,833551748
247334,42725,4.5,1253150783
114134,2013,2.0,953427209
9775,1253,3.5,1227558507
196863,4975,3.0,1437817202
120662,3064,4.0,964144901
265174,253,4.0,839669093
145663,4975,5.0,1461971805
243255,110130,3.5,1477441857
127379,4485,2.0,1112383955
32984,648,2.5,1325098001
196272,648,4.0,1020034563
125245,2687,5.0,1225298302
167279,253,5.0,839379254
172625,253,3.5,1125495162
231848,2268,5.0,1492575797
113472,2087,2.5,1192595479
220848,1363,1.0,855625383
72387,4975,3.0,1305242656
247444,253,3.0,1473463415
263360,383,3.0,831591923
31889,2087,3.0,1219565523
129379,648,4.0,1246115434
4523,253,4.0,840621990
156930,2687,4.0,962638514
170316,195,4.0,830916681
94723,2087,5.0,969185053
4294,2268,4.0,978703337
15445,253,5.0,984699184
250058,42725,5.0,1463368996
221663,2087,4.5,1494727550
177687,648,4.0,1292800140
14974,648,4.0,1468620325
86903,1588,3.0,945905439
197983,648,3.0,878324912
222189,648,4.0,1451628776
119734,195,4.0,840311319
33749,648,3.5,1217678986
87812,4975,3.5,1231651789
214255,383,4.0,966634901
74548,2268,4.0,1017377726
192804,8968,2.5,1112561408
130318,2268,3.5,1372565750
240531,648,4.0,861557931
100864,383,5.0,833122108
86934,383,2.0,1095708903
159679,2268,3.5,1068339560
197426,48591,0.5,1489043625
229101,195,3.0,1201400608
22275,253,4.0,1110711264
207879,253,4.0,838823718
147457,1686,4.0,893452673
92291,709,3.0,849367372
24693,648,2.5,1129759411
192840,1253,4.0,944042700
170730,253,3.0,850902129
113510,4975,4.0,1486313174
227211,648,4.0,1071275835
218791,253,4.0,841636010
55120,253,4.0,1258896918
189090,648,4.0,973297506
213633,1588,1.0,994350326
145701,1253,3.0,854721114
190299,4975,4.0,1186439627
228505,42725,5.0,1250536450
111107,67255,4.5,1462147011
220656,195,3.0,832189277
140577,2013,3.0,942063000
211717,2687,4.0,945624629
260753,648,2.0,880650925
98900,4808,3.0,1068076049
179137,4808,3.0,1022601226
243713,1253,4.0,1025294575
158967,4975,4.0,1011934555
48982,2268,5.0,974755517
253071,648,3.0,853574676
117706,3168,3.5,1460562586
203185,1588,4.0,1111995096
117197,2087,4.0,974694588
188983,2268,4.0,1363548763
178040,69406,5.0,1258927727
65362,7234,4.0,1176218241
72044,195,4.0,1266190344
263397,6535,3.0,1387027648
235967,648,5.0,862138244
153994,69406,5.0,1449768841
141121,648,4.0,862568784
2491,2268,2.5,1159228807
147508,648,4.0,975340742
110969,7234,1.0,1160960183
249173,253,5.0,899923324
247050,195,3.0,845570054
119281,1253,1.0,1255830687
161006,1363,3.0,865280639
250646,3168,4.0,1323929199
135733,4975,4.5,1090371153
11823,67255,4.0,1434131331
213878,253,4.5,1167939594
244710,4975,2.5,1077510476
243718,648,1.0,862056117
56542,648,5.0,857239823
121497,253,1.0,1475256464
197487,648,4.0,1225479163
76665,253,3.5,1487641358
78466,383,3.0,839944063
18206,6535,2.0,1094127846
1531,648,3.0,858109840
235075,253,2.0,943440684
5342,648,3.0,1280733934
38568,2268,2.5,1471717449
201551,3168,1.0,956110526
243211,253,4.5,1234309981
126776,680,5.0,974560044
75053,648,5.0,838871027
202218,69406,4.0,1490458901
97982,648,2.0,1118267208
129722,1487,2.0,965583807
92992,3168,3.0,1501502468
54600,26947,3.0,1393302061
214562,3168,4.0,1119618869
63310,648,2.0,959728180
270690,2687,3.0,962496074
171651,253,3.0,830183326
37461,1253,2.5,1297306069
143463,2268,3.5,1111735731
226717,648,1.0,975339367
13156,26606,4.0,1215941070
242560,253,4.5,1369617078
168802,253,1.0,1467950954
235173,648,2.5,1179631807
247545,253,5.0,835475561
150145,2268,4.0,1382910286
206765,195,4.0,844615001
35787,2268,3.0,1389248379
46798,253,3.0,833918508
256876,2312,3.0,944645636
243176,383,3.0,835721565
28130,4975,3.5,1062818207
182203,648,3.0,868816003
15363,3168,3.5,1131566983
2447,648,4.0,1037473683
26447,253,4.0,837962477
257657,2268,4.5,1434549725
83010,648,3.0,941671758
226112,69406,3.5,1261178796
209967,2734,2.0,956554105
18466,1583,0.5,1296572318
200903,2268,4.0,979673886
154397,2268,3.0,1006638105
199257,648,4.0,863973614
61590,648,3.0,1133646111
36853,648,2.0,847883629
220510,648,3.0,868143295
137132,648,3.0,945114817
35596,2087,3.0,1201183194
97933,2687,2.5,1260914710
246490,1253,5.0,945297427
3506,8968,4.0,1284997077
137354,709,4.0,829774561
71155,3168,4.0,1166127109
94187,2268,4.5,1441537297
12928,2268,4.0,1093466109
70405,3168,2.0,1452553343
145259,253,1.0,847364457
50079,253,4.0,1460805400
96064,648,4.0,1121706544
179161,2087,4.0,957898587
260210,67255,5.0,1452159625
53977,648,3.0,980607510
266221,2268,4.0,1064500836
259196,253,3.0,832059116
179670,253,5.0,836317199
137098,4975,4.0,1378232891
231237,253,3.5,1308414677
130737,709,3.0,1054449098
231900,253,3.0,839196875
142532,1253,4.0,1009067907
240383,5279,4.0,1321938168
92699,2087,4.0,944144700
245031,648,3.0,865936313
19280,42725,5.0,1281454248
230062,648,3.0,1001023832
50826,2268,4.0,1493180383
112222,648,2.5,1461543053
127699,2268,3.5,1111476773
263907,4975,3.0,1010478080
51621,648,5.0,945147988
146127,2268,4.0,1144592443
174222,1588,3.0,1119803551
41199,2268,4.0,1225189682
247367,195,3.0,844000346
32803,69406,3.5,1436381330
147654,253,3.0,1094658234
224707,3168,5.0,974687810
93476,253,4.0,836422655
164319,709,2.0,974590565
138960,1253,5.0,1230602450
116895,253,3.5,1203610007
17450,6283,5.0,1098847361
197672,3168,5.0,1196412075
64477,648,3.5,1443218584
180373,648,1.0,858464201
216662,2013,4.0,1245697524
255453,1588,3.0,1237686030
215538,4975,4.0,1238042335
96247,1253,5.0,1107748406
66401,648,3.0,849640241
155687,648,4.0,1112181266
262015,2268,3.5,1443876594
131103,2013,3.5,1280342616
63559,253,3.0,942188403
64461,648,3.5,1278464070
59043,2013,4.0,974173517
225554,648,3.0,1042501809
247322,253,4.0,839491595
128564,1253,3.5,1151649899
62164,278,2.0,833906087
228693,648,4.5,1277070586
77505,1253,4.0,1050569871
179931,3168,4.5,1329325440
59547,253,4.0,839144492
113112,58492,5.0,1261353174
153265,253,3.0,839547946
257018,2268,5.0,998248601
178899,648,3.5,1172698188
71071,648,4.5,1365115749
182956,2087,4.0,1076336764
101089,2963,5.0,1332743218
114388,6283,5.0,1419045716
134910,4977,4.0,1014073916
242428,4975,4.5,1196351825
39076,6535,1.5,1437930984
206486,69406,4.5,1478327603
167596,1588,3.0,1032832120
179591,1253,3.0,980272640
125610,383,4.0,836766069
203356,2268,5.0,1060369813
177208,383,2.5,1488214705
201856,253,5.0,1089321930
167389,648,3.0,952782154
209526,648,4.0,1009692865
231055,2268,4.5,1245090179
118638,7234,4.5,1074736453
28430,4975,3.5,1069803950
78195,4975,4.0,1193412990
43277,253,3.0,830534640
97428,648,4.0,980059779
15734,253,3.0,834868087
28216,4975,3.0,1173141446
53227,2963,3.5,1237845794
260395,65612,5.0,1255137607
237074,253,3.5,1116111713
121181,648,3.0,849527450
55391,383,3.5,1359933115
50116,1588,2.0,1012643164
204213,6283,4.5,1420768391
95404,2312,4.5,1096673880
239410,648,4.0,1112426573
117506,253,4.0,835101005
81573,2734,4.0,1346491098
92662,253,1.5,1254673689
182824,4975,2.5,1466303374
26355,1253,4.0,1272389219
56803,2268,4.0,972580058
206762,4975,4.5,1055654598
117640,2268,3.5,1144709384
133454,2734,4.0,949015628
24217,152635,3.5,1455510127
140299,253,4.0,847051756
7417,2087,3.0,1090290691
193669,709,3.0,992281554
233655,648,4.0,897859127
38974,253,4.0,1323024498
106502,2268,5.0,1125553198
95308,2268,4.0,945190797
231385,4975,3.0,1012715233
180619,253,4.5,1115169485
180498,648,4.0,942283998
235828,1253,3.5,1494801430
28903,2268,2.0,999401810
187533,2087,4.0,1002224541
211722,253,4.0,1229566517
5811,3168,4.0,1112403043
56252,69406,2.5,1276475333
72974,648,4.0,849010734
47907,648,3.0,853738800
239455,3168,4.0,1009157948
130982,69406,4.0,1455824438
159985,648,4.0,864927535
143354,383,3.0,857682679
134049,648,5.0,1478787867
119431,648,3.5,1491966892
23288,67255,5.0,1434846059
89865,1487,0.5,1065499110
183051,2687,3.0,1066425084
22596,2268,3.5,1192121012
154574,2268,2.5,1066066606
217243,2013,2.0,948084513
162958,2687,4.0,1299600352
236748,6535,2.0,1485755285
11359,648,3.0,853528219
106,253,3.5,1294763570
217852,253,3.0,845879285
154318,1253,4.0,967225645
198364,4975,4.0,1111476885
26881,648,3.0,1002353404
114761,253,2.5,1436570315
45658,648,1.5,1102470615
84426,648,1.0,860498437
223980,648,5.0,1474453022
119583,648,3.0,854430896
5629,6283,4.0,1111349316
65711,383,3.0,967814427
226805,2268,3.0,1053049985
181213,1588,3.0,874337327
156923,648,3.0,1216180453
233440,67255,4.0,1262380693
29716,253,4.5,1184485057
20460,1253,3.0,1179490492
85288,253,3.0,849080884
123037,2087,5.0,1039646031
105271,2268,3.0,1143819683
26238,648,4.5,1115344336
122949,253,4.0,832316854
31777,648,3.0,850893629
265004,648,3.0,862577174
181135,709,3.5,1067541736
